non-duplicate	Screen goes blank when VLC is playing a video	Searching in crontab
duplicate	How do I switch to Xubuntu?	How to install XFCE in Ubuntu 11.10
non-duplicate	Failed to load session "gnome" after system crash	Problem Installing Ubuntu 12.04 - [Errno 5]
non-duplicate	Mcrypt PHP extension required. Laravel, Xampp error	How do I prevent access to the system settings for a user or group?
duplicate	What to install for mysql?	Installing MySQLdb
non-duplicate	Can't see WiFi SSID	NetworkAvailabilityChanged not working with mono
non-duplicate	Redirect packages directed to port 5000 to another port	White and red lines across the top of the screen with 13.04 on an Intel machine
non-duplicate	No application menus in awesome	Can I install an older version of ubuntu over a new one?
duplicate	My computer boots to a black screen, what options do I have to fix it?	Black screen after upgrading to 12.10
duplicate	Where are the proxy settings saved?	Where are proxy settings stored in Ubuntu 12.10?
duplicate	How to integrate KeePass and Chrome/Chromium using ChromIPass?	KeePass2 auto-type google, and other password systems
non-duplicate	failed to update in ubuntu 14.04	Installing multiple Ubuntu distros via wubi?
non-duplicate	Large query never reaches mysql	Unable to complete install: 'POST operation failed: xend_post: error from xen daemon: <Fault 3:
duplicate	How do I remove the Unity launcher?	Can I get rid of the launcher in Unity?
duplicate	SSH connection problem with "Host key verification failed..." error	SCP files from machineB to machineA by logging into machineA
non-duplicate	Multiple Xauthority files generated in home directory	Flash drive file system isn't recognized
non-duplicate	Problem When Switching to kdm Ubuntu 14.04	dependency problems running apt-get -f install on Ubuntu
non-duplicate	Change keyboard layout for a specific input in Ubuntu 13.10	How can I cleanup a botched Truecrypt installation?
non-duplicate	How do I install KDE on my 11.04	No sound except with Flash Player in Firefox. Sound App only shows "Dummy Output"
non-duplicate	How do I get vimeo videos to play properly?	Graphics driver problem with onboard graphics card
non-duplicate	sshfs transform_symlinks is broken	How to change a dconf setting for customized Live CD?
non-duplicate	Ubuntu 14.04 doesn't show last modification hour when paste conflicting files	How to install old AMD Catalyst 12.4 drivers on Ubuntu 12.10?
duplicate	How to prevent screen from going black (back light is shut down) at startup (laptop) Ubuntu 12.04?	HP Spectre XT screen dim (completely dark) on boot. Can this be fixed?
non-duplicate	Control tab not registering in emacs -nw	Can I install Ubuntu 12.10 on an Acer Aspire laptop?
non-duplicate	How to install Visual Studio 2013	Purple color of Boot splash screen not changing
duplicate	Is my ATI graphics card supported in Ubuntu?	Graphics Driver for my new laptop asus x43ta(Radeon HD 6720G2 1gb is mentioned here
duplicate	Sound problem on both Speakers and HeadPhones	No sound coming from Asus laptop speaker and headphone with the version 12.04 and 13.04
duplicate	How do I set the launcher to always show in Unity 2d?	How to correctly disable auto-hide in Unity 2d, Ubuntu 11.10?
duplicate	How can I securely erase a hard drive?	How to completely erase hard drive?
non-duplicate	What version UBUNTU is best	Dnscrypt on ubuntu 14.04
non-duplicate	Windows 7 and Ubuntu 12.04 can't connect anymore?	How to use Evince to loop over ps files in current folder?
duplicate	How do I add myself back as a sudo user?	How to recover root user
duplicate	USB drive auto-mounted by user but gets write permissions for root only	700 instead of 755 permissions on auto-mounted USB HDD?
non-duplicate	There's an issue with an Alpha/Beta Release of Ubuntu, what should I do?	Sound issue with Banshee, Rhythmbox
non-duplicate	how to append diffrence in a file to another file	Changes to /etc/resolv.conf discarded when connecting to a new network
duplicate	Is there a faster way to download Ubuntu?	Ubuntu download problems
non-duplicate	Networking with Multiple Nics	How can I reply to email by sending a delivery failure message?
non-duplicate	too many xruns in jack	Wildcard: return source path
non-duplicate	Domain name isn't assigned from DHCP when booting from Live CD	Uninstalled KDE-dependencies, can't install kile again
duplicate	Is it possible to switch Ubuntu back to base-2?	How to change the units for storage size from GiB/MiB to GB/MB (binary prefix)?
duplicate	How to hide all desktop icons in 12.04?	How can I remove my hard drive icons from my desktop?
non-duplicate	Vmware player 5.0.1 and kernel 3.7 will not complile	Ubuntu 14.04 menu bar doesn't respond
duplicate	Configuring Samba to allow Use of CUPS printer	How to share printer from Ubuntu server using Samba?
non-duplicate	What are the 3 flavours in ubuntu 14.04 LTS?	Why doesn't Inkscape recognize the Ubuntu color palettes?
duplicate	How to delete Apps and Files & Folder (lenses) icons from Launcher?	How can I remove the "Deleted Items", "Applications" entries from the netbook launcher?
non-duplicate	How to get Gmail-like labels in Thunderbird	Thumbnails while searching folders on Xubuntu?
non-duplicate	Resize VNC screen	Installing Teamspeak
duplicate	How can I fix a 404 Error when updating packages?	Error Updating System
duplicate	How to add a directory to my path?	How to make a script which always activates on the startup?
non-duplicate	How to reinstall sound?	Ubuntu 11.10 vs Windows 7 music quality
duplicate	How to tell what applications are accessing the hard drive and how frequently?	Find what program/process is writing to disk and what file it is writing to
duplicate	Why do I get an "unmet dependencies" error when trying to install WINE?	Can't install or run Wine
non-duplicate	No tilde and no caret on german keyboard	Moving a Subdirectory folder and its file to a new partition
non-duplicate	Nautilus closes immediately when I click on folder/Desktop empty	Firewire-core: bypassing the 1 second grace period
non-duplicate	Running two commands in crontab	How to play 'wmv9' in Acer Aspire One 751h?
duplicate	How do I install a .tar.gz (or .tar.bz2) file?	How do I run/execute this file "OpenVPN GUI for Linux"?
non-duplicate	Is there an applet or tool that can show an overview of workspaces?	Multiple simultaneously logged in users, each with their own VPN connection?
duplicate	Why I Can't swap the windows on Window List at gnome panel after upgrading?	Restore rearranging programs on taskbar in classic mode?
non-duplicate	Suspend not properly working with ASUS.	Relative path to source when copying or moving
duplicate	How to remove Ubuntu and put Windows back on?	grub rescue error while booting
duplicate	What are the minimum system requirements for 12.04 LTS?	What are the minimum System Requirements for 12.04 LTS on a 2GB environment
non-duplicate	How to analyze why "Try Ubuntu" does not launch?	Dual-Monitor with Radeon 7970 HD Graphics Card?
duplicate	How to install Wine	Frazer in WINE?
duplicate	How do I reset a lost administrative password?	I Forgot Password for my ubuntu Desktop. How can I get in?
non-duplicate	gkbd-keyboard-display failed: Command not found	How can I share my wired internet connection via the wireless adapter on my Satellite A50-543?
duplicate	Problem upgrading Ubuntu 9.10	Problem upgrading Ubuntu 9.10
non-duplicate	Acer Aspire One 756 with Pentium B967	uport 1150 version problem in ubuntu
non-duplicate	How to Install Okular 0.15 on 12.04 LTS?	Installing php5-fpm but missing www.conf
non-duplicate	screen/text corruption	Configure screensaver in Ubuntu
non-duplicate	Ubuntu machine behind a LAN as openvpn server	How to automate the pass phrases when GPG signing dpkg-buildpackage?
duplicate	Am I using Unity or Unity 2D?	What's the visual difference between Unity 3D and Unity 2D?
non-duplicate	Ubuntu higher cpu usage than in Windows	What software do you recommend to manage TV Series?
non-duplicate	12.10 64-bit install freezes on Asus UX32VD	Install Popcorn Time from source files
duplicate	Best way to clone an installation (copying to identical hardware)	How can I install ubuntu on pc using vmware image
non-duplicate	Is it possible to boot without mounting /home?	I can't log into ubuntu server 12.04.2 because it won't let me enter my password on my virtual machine, how can I fix this?
duplicate	How do I resolve unmet dependencies?	Why do I get an "unmet dependencies" error when trying to install WINE?
duplicate	What's a good 2D animation program (an alternative for e.g. Flash CS)?	I want to make flash cartoons, what do I need?
non-duplicate	Remote login lightdm with virtualbox vrdp	How to use folder with wildcards and spaces in find command in script
non-duplicate	Help initiating	Nvidia Drivers and Ubuntu 12.04 x64
duplicate	Unsatisfied Link Error and missing .so files when starting Eclipse	cant launch eclipse in ubuntu 12.04
duplicate	How do I fix "malformed line" errors in sources.list?	LibreOffice RC1 deb package difficulties
non-duplicate	How do i figure out why ubuntu is crashing on me randomly?	How can I run PhotoShop CS5 in 12.04?
non-duplicate	Consistent Flash Player Crash ONLY on YouTube	How do I install Ubuntu inside VirtualBox?
duplicate	Sound problem on both Speakers and HeadPhones	Headphone jack doesn't work on my Asus laptop
duplicate	How to fix "The system is running in low-graphics mode" error?	"The system is running in low graphics mode", unable to connect to the Internet
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	How do I Dual Boot Windows 8 UEFI and Ubuntu 12.10?
duplicate	Assigning shortcuts (accelerators) to Nautilus 3	Cannot set custom shortcut using can-change-accels in Nautilus
non-duplicate	Install Ubuntu 13.04 alongside Windows 8	mysql error 1045(280000) access denied for user 'debian-sys-maint '@' localhost using password 'yes'
non-duplicate	Which netbooks are "safe to buy"?	how to sniff MMS urls from a lot of HTTP links
non-duplicate	Ubuntu Desktop 12.04 LTS hangs with dual display	Cant install program using apt-get like virtualbox or cmake
non-duplicate	Can i access C: drive from XRDP?	Proper location to install services
non-duplicate	Gnome panel hides window titlebar	libreoffice text missing in global menu
non-duplicate	New tab after clicking a link	Does an LTS desktop get any updates after three years?
duplicate	How can I give other drives and partitions short, meaningful names in nautilus?	How to change drive's name?
duplicate	What hardware does Ubuntu Touch support?	Can Ubuntu be installed on a Samsung Galaxy Nexus Verizon 4g phone
non-duplicate	Ubuntu 12.04 on MBPro, Early 2011, options	Can I make a *.desktop item always be maximized?
duplicate	How do I hide a particular user from the LightDM login screen?	How to not show a user in the Ubuntu login screen?
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	Boot Failure with Ubuntu 12.10 64 bit
non-duplicate	After the launcher autohides, windows do not resize top full screen in ubuntu 14.04	Will installing Ubuntu on drive C delete my existing data on partitions D and E?
non-duplicate	Logging out other users from the command line	Fatal Error during grub portion of install 14.04
duplicate	How do I deactivate F1 and F10 keybindings in gnome-terminal?	Disable F1 in terminal
duplicate	How do I change to a theme not listed in the Appearance screen?	How can I install themes on Ubuntu 12.04LTS? I know where to get but I don't know how to install them after I downloaded
duplicate	How do I fix a download issue when updating?	'W: Failed to fetch' warning during updates
non-duplicate	E: Some index files failed to download	Set default user session to XFCE4
non-duplicate	Why is my OpenOffice.org presentation opening in LibreOffice Writer?	KeyTouch remaps the delete key
non-duplicate	ubuntu does not log in after I reset my password	Ubuntu 13.04 with 8 GB SSD and dual boot
non-duplicate	How to get the procedural interface back?	How can I calibrate the touch screen and stylus on HP Pavillion TX 2500?
non-duplicate	Can't boot after power loss	How to set user passwords using passwd without a prompt?
duplicate	Where can I get themes and eye-candy for my desktop?	Where to find great themes?
non-duplicate	11.10 runs really choppy and slow, but not if I choose "Gnome Classic"	Grub issue in 12.04: "Booting in blind mode."
duplicate	What should I do when Ubuntu freezes?	how to unfreeze X
duplicate	Trouble with Ubuntu installation in VirtualBox	Black screen after logging in Ubuntu vm
non-duplicate	Change stream format of command line sp-sc (Sopcast) utility	I get the prompt (myusername): ~$ when trying to start my laptop (Ubuntu 12.04.4)
duplicate	How do I use 'chmod' on an NTFS (or FAT32) partition?	File Permissions on Mounted Device Won't Change
duplicate	Providing a customized config file for another package	How can i make my .deb package replace a file in the system?
duplicate	How do I add classical categories in Unity's Dash?	classic categories in Unity's dash?
duplicate	Unable to lock the administration directory (/var/lib/dpkg/), are you root?	How to fix "Could not open lock file" because "Permission denied"?
duplicate	How do I add customized wallpapers so they appear in the dynamic unity greeter?	user-specific log in background not working in 12.04
duplicate	Can't boot into Win7 since Update to 12.04	I can't boot Windows 7 any more after dual booting it with Ubuntu.
duplicate	How can I install software or packages without Internet (offline)?	Installing applications in a PC with no direct internet connection
non-duplicate	How to get the list of Dash search plugins (scopes) in command line?	Unable to create lock file when starting mongod via upstart
non-duplicate	Ralink RT 3290 Bluetooth Problem on Ubuntu 14.04	Just installed Ubuntu onto blank hard drive from disk but now won't boot
duplicate	What is needed for a networked home printer?	How do I share a printer?
non-duplicate	Reverting after installing lubuntu desktop	How to reduce consumed disk space for a 942 MB 13.10 amd64 server minimal install?
duplicate	Error saying "unable to update ICE authority" while booting	Cannot login after update ubuntu 12.04 . ICEauthority error message
non-duplicate	Stuck on Ubuntu Startup Screen	How do I make wireless connection?
duplicate	Desktop shows a white or black background instead of wallpapers	Ubuntu 13.04 background is white when handled by file manager, and has no background when it is not
non-duplicate	Login Issues on ubuntu 12.04	Is it possible to configure Apple's Magic Mouse to be recognised on start up?
non-duplicate	Installing ATI Catalyst 14.20 beta on Ubuntu 12.04 throws error	Java 7 JDK wont uninstall
non-duplicate	WICD WPA2-PEAP connection without domain	Eyefinity across 3 displays with a AMD Radeon 6800
duplicate	Ubuntu gets stuck in a Login Loop	Login Screen returns to login screen
non-duplicate	rhythmbox-scope consuming lots of memory	I have problems with compiling powertop on Ubuntu Precise
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	Installing Ubuntu, on a Windows 8 laptop, without a CD. Can it be done? And what is the normal time for download?
non-duplicate	How do I disable Munin?	WINE: minor delay on sound playback
duplicate	Periodic Keyboard Lag/Delay	Ordinary letter works only when pressed for some time (letter "n")
duplicate	How can I change what keys on my keyboard do? (How can I create custom keyboard commands/shortcuts?)	How do I change ctrl+C and ctrl+v shortcuts?
duplicate	Dropbox install stuck at 99%, how do I fix it? (and any dpkg errors)	Installing Dropbox fails at 99%, causing dpkg errors...how do I fix?
duplicate	What are the system requirements for each flavour of Ubuntu Desktop	Can I install ubuntu on my desktop? If so, which version is more suitable?
non-duplicate	Synaptic installation problem Ubuntu 12.10?	How can I get a Kernel Core Dump
duplicate	How can I deactivate Bluetooth on system startup?	Do not start bluetooth automaticaly. How to do that?
duplicate	Wifi enabled on 13.04 but cannot connect. Tried Recommended solution but does not work	Wifi is enabled on 13.04 but cannot connect. on Dell Inspiron. Recommended solution does not work
duplicate	Touchpad Insensitive	Samsung rv515 trackpad issues
duplicate	No battery status icon	Battery-indicator does not work on 12.04
non-duplicate	How can I use a CanoScan N640Pex scanner over a USB/parallel cable?	How to install Cairo 1.8.10
non-duplicate	GStreamer screenshot video stream	System restore for new users?
duplicate	How do I install and use the latest version of GNOME?	How do I install Gnome 3 on 10.10?
duplicate	Unity doesn't load, no Launcher, no Dash appears	Launcher and panel missing [ubuntu 13.04]
duplicate	What hardware does Ubuntu Touch support?	Will Ubuntu for phone run well on a Samsung Galaxy Tab2 with 3G?
duplicate	What IDEs are available for Ubuntu?	Default IDE for C programming?
non-duplicate	Stopping desktopcouch and gwibber-service?	Ubuntu running too slow
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	How to make a proper Ubuntu/Windows 8 dual-boot using the Metro Bootloader?
duplicate	How do I fix Flash issues?	Why can't I play HD flash videos in Firefox?
duplicate	Where is "open with..." in Nautilus?	How do I add an own program to the "open with" menu
non-duplicate	Ubuntu 13.04 - Black screen with unresponsive cursor	Error while opening Ubuntu software center
duplicate	How do I remove a website from Ubuntu's web applications?	How to remove Launchpad app/webapp?
non-duplicate	How to fix Touchpad Malfunction in Ubuntu 13.10?	What will be the default set of package management tools in future versions of Ubuntu?
duplicate	How do I resolve unmet dependencies?	Persistent "held broken packages" error
duplicate	How can I subscribe without a credit card?	Ubuntu One payments
non-duplicate	How do I report a typo on the Unity website?	How does thumbnail preview in Ubuntu differ from that of Windows?
duplicate	How to remove the unwanted entries from the boot menu?	How to limit number of kernels shown in boot menu?
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	Ubuntu alongside Windows 8. Only Win 8 loads
duplicate	How do I repartition with GParted?	How to create a partition in Gparted?
non-duplicate	Adding an entry to fstab	Portable Installation on ext2 Flash Drive Won't Boot
duplicate	How to install Windows 7 inside Oracle Virtualbox	Can I use ISO image to install Win 7 in VirtualBox running on Ubuntu 12.04?
non-duplicate	tzdata-java / tzdata package update error ubuntu precise 12.04	I need a good solution to bypass internet censorship on Ubuntu
non-duplicate	Laggy sound, how can I know what the problem is?	Exult SDL Error / No Available Video Device
duplicate	What is the relationship between MIME types and File .extensions?	how does Linux or UNIX like system recognizes files and how is it different from windows?
non-duplicate	Method other than TOP to discover running services	Upgrading Ubuntu 13.10 to Ubuntu 14.04
non-duplicate	Excessive harddisk activity in Ubuntu 12.04	Can not get passed the login screen
non-duplicate	Activate HDMI Port Xubuntu 12.04	Can't find g++ in Software Center
duplicate	How do I sudo a command in a script without being asked for a password?	How to create a script file to input password?
non-duplicate	I upgraded Ubuntu on my laptop and I have to use the old GRUB entry for it to work	Adding Nodes to MAAS without internet connection
duplicate	Why doesn't LibreOffice work with the HUD?	Head Up Display (HUD)
duplicate	How can I fix a 404 Error when updating packages?	Can not update Ubuntu - failed to fetch error
non-duplicate	Does Evolution have 'zoom text' feature?	Why don't my external USB hard disks umount when I shutdown?
duplicate	How to enable hibernation?	Hibernate was working on 11.10 and is not anymore on 12.04
duplicate	My computer boots to a black screen, what options do I have to fix it?	Black screen when starting from LiveUSB
duplicate	How to add startup applications in lubuntu?	How to start applications such as xcompmgr at start up?
non-duplicate	Dual boot menu with Ubuntu and Windows 8 not showing up	Cannot log off or shutdown in Ubuntu 10.10
non-duplicate	dpkg exit with error "cannot scan updates directory `/var/lib/dpkg/updates/': No such file or directory", how to fix it?	Is there any way I can completely hide docks while working on a maximized window
non-duplicate	Resize Ubuntu File System Partition from Windows NTFS drive (dual boot)	How to configure Specify Ip Address on Network Connection Sharing?
non-duplicate	squid on ubuntu server stops working in specific time period for specific websites	Dropbox doesn't leave "Connecting..." state
non-duplicate	Does running Ubuntu on a Dell laptop sold with Windows void the warranty?	Is it possible to install Ubuntu on a corporate laptop that is currently running Windows XP with Utimaco's disk encryption software?
non-duplicate	Extract all files after wget download	Problem formatting USB Drive
duplicate	Grub rescue - error: unknown filesystem	error; unknown filesystem grub rescue>
duplicate	How to use apt-get/synaptic behind a proxy?	Setting proxy works for Firefox but not the package manager
non-duplicate	Why is Ubuntu booting in 2D mode on VMware?	Hibernate option missing in ubuntu 12.04, after extending the Root partition
non-duplicate	Some of commands are not working in vim	USB Backup Drive does not show up complete after a successful dd backup
non-duplicate	My computer ejects the CD while loading Ubuntu for install	Translator offline for Ubuntu and free dictionaries, which of them?
non-duplicate	How to repackage an app that is open-source (warzone 2100) and put on software centre	How do I get to the GUI after switching to a virtual console?
duplicate	What is the difference between "gksudo nautilus" and "sudo nautilus"?	Ways to run Nautilus with elevated privileges
non-duplicate	What's the difference between tun/tap vs bridge+vnet vs macvtap? (For virtualization KVM)	give user access to passwd command
non-duplicate	Ubuntu on tablets	Switch from normal to LTS release
duplicate	How are release codenames chosen?	How are releases named?
non-duplicate	Problem with Xtreme Download Manager notification icon	Is there a way to theme the notifications in XFCE?
duplicate	Do I keep my Windows installation if I install Ubuntu with Wubi, the Windows installer?	installing ubuntu with windows installer
duplicate	How to revert to GNOME Classic Desktop?	Just upgraded to 11.10 - How do I disable Unity?
duplicate	How can I deactivate Bluetooth on system startup?	Bluetooth keeps turning on
non-duplicate	Safe to remove...?	How do I recover my root password in ubunto terminal?
non-duplicate	How do I configure a minimal desktop environment?	Tools To Manage Server Through SSH
non-duplicate	Can't remap Ctrl key with xmodmap	unmet dependencies 12.04 LTS
duplicate	Cannot make NVIDIA driver work with Ubuntu 12.10	Ubuntu 12.10 and nVidia drivers don't like each other?
non-duplicate	Can I run a login script irrespective of the shell?	Can't update because of "untrusted" packages?
duplicate	How can I capture text from a specific terminal and redirect it to a log file while simultaneously working?	I want to save the data which is display on the command prompt while compiling a process
duplicate	How do I resolve unmet dependencies?	package dependencie error could not resolved
non-duplicate	How do I hide panel handles ("hide buttons") in Gnome?	"Lost" files in FAT32 drive
non-duplicate	How to set default zoom in evince?	Wrong battery state reading cause brutal shutdown
non-duplicate	Battery consumption comparison of Unity, Gnome, Gnome Classic XFCE and LXDE	Dell Inspiron N5110 Touchpad not detected
non-duplicate	Ubuntu does not put Fedora into GRUB menu	How do I get Adobe Reader to work in Ubuntu 14.04?
non-duplicate	3 monitors with 2 video cards not working	Overclocking monitor refresh rate on Ubuntu
duplicate	Unity doesn't load, no Launcher, no Dash appears	Why is my Unity missing after installing proprietary driver?
non-duplicate	Corrupt PostFix Installv [SOLVED]	Cant open gnome-control-center?
duplicate	How to fix "The system is running in low-graphics mode" error?	Low graphics error
non-duplicate	VM connected to Openvswitch can not access the external network on Ubuntu 14.04	How to make indicator-network work with DSL?
duplicate	Why shouldn't /var/www have chmod 777	Does installing Apache overwrite ALL (including mounts) www folders?
non-duplicate	Unknown event:1	Multiple background scripts in one command
duplicate	My computer boots to a black screen, what options do I have to fix it?	Ubuntu, after starting up, goes black
duplicate	Can I open Microsoft Word and Excel files?	How can I open MS Word files in LibreOffice?
non-duplicate	postfix doesn't authenticate through /var/spool/postfix/var/run/saslauthd	Black Laptop monitor when booting with two monitor
duplicate	Failed to download repository information due to missing CDROM	Problem in apt-get update - Ubuntu 12.04?
duplicate	Could not reliably determine the server's fully qualified domain name?	Problem with restarting Apache2
duplicate	How can I get apt to use a mirror close to me, or choose a faster mirror?	Slow updates and software downloads: Due to newly released version?
duplicate	How to restore a system after accidentally removing all kernels?	How can I repair a corrupt kernel if no others are installed?
duplicate	How to get sensor readings for recent hardware?	Is there a Temparature monitor application for Ubuntu 11.10?
non-duplicate	What are folders and how do they work?	How do I tell when a window demands attention?
non-duplicate	There is a problem to install Ubuntu in Acer Aspire 4736z	Can we un-install non critical applications and add our own?
non-duplicate	Mac Mini 2007 ubuntu 32 or 64 bit	how to connect MBlaze Ultra 3G Plus in ubuntu 13.10
duplicate	Install windows 7 through virtual box	How to install Windows 7 in VirtualBox from Ubuntu 13.04?
duplicate	How can I run Ubuntu without a hard drive?	Run Ubuntu 12.04 Without Hard Drive
duplicate	I can't use the terminal while gedit command is running	How to start a GUI application from the terminal and return immediately?
non-duplicate	Wi-Fi..Ethernet..Nothing Works for 13.10	How can I swap CAPSLOCK for BACKSPACE?
duplicate	What IDEs are available for Ubuntu?	Suggestions for IDE with code auto-completion for web development (LAMP)
duplicate	How to Connect & Share your Internet Connection (Wired & Wireless)	How to make an android phone use a wi-fi hotspot created on ubuntu
non-duplicate	Cannot Boot USB LiveCD - Boots to GRUB2 Instead	Ubuntu optimus support?
non-duplicate	Flash files do not play audio	tftpd-hpa server (timeout from client side) please help
duplicate	Can not paste into Gnome Terminal from Netbeans	Why ctrl + v wont work in terminal
duplicate	How can I fix a 404 Error when updating packages?	Fail to download repository information
non-duplicate	Set up the Fingerprint Scanner on a Dell V131 (138a:0011)?	Getting error-'General Error Mounting Filesystems' while installing ubuntu 12.04 alongside Windows 7 starter edition
non-duplicate	Low screen quality	Why not all Linux packages/software come in .deb format?
non-duplicate	How can I suspend the way that ubuntu does?	How to point grub to usable EFI vmlinuz files.?
duplicate	Nothing shows up in the terminal when I type my password	Lost/Reset Password
non-duplicate	How to change the login screen background from terminal?	How can I pause and download again from ubuntu software center
duplicate	Using a bootable live cd disk image mounted on the hard drive	Boot from ISO partition using Grub2
non-duplicate	When I try to install or remove any software from ubuntu software center it comes with error:	Konversations runs Akonadi migration on every startup
duplicate	Unity doesn't load, no Launcher, no Dash appears	ubuntu just crashed when I login no desktop loads up
non-duplicate	Two accounts on same computer how to make a share folder for both?	How to share Rhythmbox playlists in a network?
duplicate	How do I reset my Unity configuration?	Reset Unity and Gnome to default values
non-duplicate	Debian Stable vs Ubuntu LTS for Server?	RSS reader which caches pages
non-duplicate	Unity problem after upgrading to 12.04 (Blank desktop, no dash, no menu bar)	which version should I install for intel atom CPU 230 @ 1.6 GHZ, 1G Ram acer aspire revo?
duplicate	What is a good MongoDB GUI client?	Are there any good Mongodb GUI clients?
duplicate	ASUS Z87 Pro Bluetooth not finding other devices with 13.10	Questions on Ubuntu 13.04 on ASUS Z87-PRO motherboard : Bluetooth and Display
duplicate	Dual boot 12.04/windows 7 After installation my computer reboots straight to Windows. There is no option to boot Ubuntu.	how do i get ubuntu option after installtion on windows 7
duplicate	How to remove Ubuntu and put Windows back on?	Uninstalling dual boot Ubuntu 12.04 LTS with Windows 7
non-duplicate	installing ubuntu i have problem with unallocated space	maas 1.4 juju deployed nodes won't install
duplicate	How to blacklist kernel modules?	Turn off NFC in Saucy/Raring
duplicate	I installed an alpha or beta, am I up to date with the final release if I keep upgrading?	Upgrading Beta to full version work without bugs?
duplicate	How can I fix a 404 Error when updating packages?	bisig PPA causing 404 error?
non-duplicate	Boot Loader doesn't offer windows 7?	How do I create public html folder?
non-duplicate	Game Perfect World not working in wine.	Wireless network always disconnect after 30 minutes
non-duplicate	Wired Connection: Device Not Ready/Cable Unplugged	How do I make/extract/modify source of a package and repack it?
duplicate	Ubuntu One Sync for multiple folders in Windows, not just the Ubuntu One folder	How can I move the Ubuntu One folder to another partition on Windows?
non-duplicate	What to do against game performance drop in 12.04 when using unity (3D)?	Ubuntu 11.04 doesn't boot anymore. Nore from HDD, nore from live USB. Win XP boots fine
non-duplicate	Ubuntu LiveUSB not booting in HP laptop	No 3d support with dual video cards
duplicate	How to install software or upgrade from old unsupported release?	I need to upgrade 8.10 to 13.10
non-duplicate	Brightness in Ubuntu 13.10	After Ubuntu 12.04.3 instal disc disappears a grub menu not appear
non-duplicate	SSL on Ubuntu Server 13.10	Remove invalid index
non-duplicate	Question regarding power outages affect on ubuntu	How do I install a new version on top of an old version?
duplicate	Is it better to compile from source or to install from a .deb package?	Advantages/Disadvantages of installing from source code
duplicate	What's the easiest way to get started with LaTeX?	LaTeX on Ubuntu 11.10
duplicate	What should I do when Ubuntu freezes?	Ubuntu 12.04 randomly freezes on Thinkpad T430
duplicate	Booting Ubuntu Failure : error: attempt to read or write outside of disk 'hd0'	Grub rescue can't write outside of disk "hd0"
duplicate	Ubuntu Dash is blank. How do I get the apps back?	How to tell dash to re-scan apps?
duplicate	What hardware does Ubuntu Touch support?	Can UbiSlate 7Ci be a candidate?
duplicate	How to fix Duplicate sources.list entry?	Using 13.04 I get "Duplicate sources.list entry" warnings from i386 and AMD64 packages
duplicate	What is the best way to learn how to use Ubuntu with terminal?	New to linux and starting with ubuntu 13.04
non-duplicate	Desktop calendar to keep News and Updates	How do I analyze my CPU usage over a long period of time?
duplicate	Installing Broadcom Wireless Drivers	Broadcom 4365 wireless driver with 3.4 / 3.5 kernel
duplicate	Wubi Install for Mac OS X	Ubuntu on Mac for dummies?
duplicate	Is there any Sound enhancers/equalizer?	How to add a system wide equalizer in Ubuntu 12?
non-duplicate	Whole system is read only	I have upgraded from Ubuntu 12.10 to 13.04 and have no taskbar
non-duplicate	Is there any application for manual logging with timestamps?	ubuntu 13.04 can be installed from windows?
duplicate	How do I install a .tar.gz (or .tar.bz2) file?	Need help installing a package
duplicate	How do you repair an "input/output error" in an NTFS partition?	inaccessible Windows documents
duplicate	How can I share files over a Windows network?	linux machine not visible to pc or macs at home
non-duplicate	Are there different options for terminal autocomplete (tab) behaviour?	Does the below mentioned packages come along with ubuntu 12.04
duplicate	How to determine which window manager is running	How can I find which desktop enviroment I am using?
duplicate	How do I get alt-tab to cycle through all open windows on GNOME Classic?	How to get back the ALT +TAB functionality?
duplicate	How do I set the number of workspaces without CCSM?	Is it possible to add a desktop in Ubuntu 11.10?
non-duplicate	How to use gestures on gnome shell?	Wine turned off my audio!
duplicate	How do I get the source code of packages installed through apt-get?	How do I download things from the source repository?
non-duplicate	How can I get old video drivers back?	How can I drop a specific packet from my netwirk traffic using Wireshark Ubuntu
duplicate	How can I fix a 404 Error when updating packages?	Auto-remove or disable broken PPA's?
non-duplicate	How can I run .jar files with openjdk by default?	Apache and SSL Issues
duplicate	Requires installation of untrusted packages?	The action would require the installation of packages from not authenticated sources
non-duplicate	Lenovo G500 how do I turn off secure boot to install Ubuntu 14.04?	What changes does Unity's HUD offer
duplicate	How to download all files from Ubuntu One?	Is there a way to download all of my Ubuntu One files?
duplicate	How do I use 'chmod' on an NTFS (or FAT32) partition?	Unable to mark file as executable
non-duplicate	Where can I find the mount point for SMB shares in 13.04?	Ubuntu One does not sync
non-duplicate	Which Google Chrome version should I install for my system?	Using DKIM in my server for multiple domains (websites)
non-duplicate	Arabic Saudi Arabia not available in Regional Formats list	Which fonts are pre-installed in Ubuntu Desktop?
duplicate	Upgrade manager wants me to do a partial upgrade	Ubuntu 12.04 : Not all updates can be installed
